CASE_ID,FARM_ID,region,regname,respondent,Sex,Age,highest_Degree,Farm_area(ha),respondant_region,resident_type
4825031,3471,Central,Dnipropetrovsk,Manager without any relationship to owner,Female,49,Higher (master degree or PhD),702,Dnipropetrovska Oblast,Urban-type settlement (SMT)
4921690,7232,Central,Dnipropetrovsk,,,,,7,Dnipropetrovska Oblast,Urban-type settlement (SMT)
4756744,1978,Central,Dnipropetrovsk,,,,,60,Dnipropetrovska Oblast,Village
4957426,11207,Central,Dnipropetrovsk,,,,,150,Dnipropetrovska Oblast,Urban-type settlement (SMT)
6371542,11512,Central,Dnipropetrovsk,,,,,43,Dnipropetrovska Oblast,Village
4864926,1814,Central,Dnipropetrovsk,,,,,30,Dnipropetrovska Oblast,Village
4986889,7467,Central,Dnipropetrovsk,,,,,50,Dnipropetrovska Oblast,Urban-type settlement (SMT)
4837407,1534,Central,Dnipropetrovsk,Manager without any relationship to owner,Female,45,Higher (master degree or PhD),235,Dnipropetrovska Oblast,Town up to 20 000 inhabitants
4885702,4391,Central,Dnipropetrovsk,,,,,20,Dnipropetrovska Oblast,Village
4913620,6137,Central,Dnipropetrovsk,Other (specify),Female,36,Higher (master degree or PhD),228,Dnipropetrovska Oblast,Village
4807046,2464,Central,Dnipropetrovsk,,,,,50,Dnipropetrovska Oblast,Village
4858689,414,Central,Dnipropetrovsk,,,,,200,Dnipropetrovska Oblast,Urban-type settlement (SMT)
4796073,3154,Central,Dnipropetrovsk,,,,,220,Dnipropetrovska Oblast,Village
4909672,5863,Central,Dnipropetrovsk,,,,,500,Dnipropetrovska Oblast,Village
4778743,1995,Central,Dnipropetrovsk,Other (specify),Female,40,Higher (master degree or PhD),100,Dnipropetrovska Oblast,City 100-499 000 inhabitants
4907758,6023,Central,Dnipropetrovsk,,,,,280,Dnipropetrovska Oblast,Village
4915897,97,Central,Dnipropetrovsk,Manager without any relationship to owner,Male,69,Higher (master degree or PhD),400,Dnipropetrovska Oblast,Village
4892739,6164,Central,Dnipropetrovsk,,,,,13,Dnipropetrovska Oblast,Village
4911455,5933,Central,Dnipropetrovsk,,,,,66,Dnipropetrovska Oblast,Urban-type settlement (SMT)
4961728,6656,Central,Dnipropetrovsk,,,,,,Dnipropetrovska Oblast,City 500 000 + inhabitants
4759870,2695,Central,Dnipropetrovsk,,,,,150,Dnipropetrovska Oblast,Village
4802236,1620,Central,Dnipropetrovsk,,,,,200,Dnipropetrovska Oblast,Village
4851067,1550,Central,Dnipropetrovsk,,,,,500,Dnipropetrovska Oblast,Village
4948817,10208,Central,Dnipropetrovsk,,,,,27,Dnipropetrovska Oblast,Village
4994942,8602,Central,Dnipropetrovsk,Manager without any relationship to owner,Male,42,Complete secondary school,460,Dnipropetrovska Oblast,Village
4925382,6054,Central,Dnipropetrovsk,Manager without any relationship to owner,Female,59,"Secondary special, incomplete higher (technical school, college)",500,Dnipropetrovska Oblast,Urban-type settlement (SMT)
5027450,7306,Central,Dnipropetrovsk,,,,,455,Dnipropetrovska Oblast,Village
4765949,3031,Central,Dnipropetrovsk,,,,,500,Dnipropetrovska Oblast,Town 50 - 99 000 inhabitants
5018083,8686,Central,Dnipropetrovsk,,,,,110,Dnipropetrovska Oblast,Village
4830400,2936,Central,Dnipropetrovsk,,,,,750,Dnipropetrovska Oblast,Urban-type settlement (SMT)
6394713,4432,Central,Dnipropetrovsk,,,,,526,Dnipropetrovska Oblast,Village
4913960,6784,Central,Dnipropetrovsk,,,,,500,Dnipropetrovska Oblast,Urban-type settlement (SMT)
6379374,3446,Central,Dnipropetrovsk,,,,,318,Dnipropetrovska Oblast,City 100-499 000 inhabitants
4821045,2061,Central,Dnipropetrovsk,,,,,130,Dnipropetrovska Oblast,Village
4925506,63,Central,Dnipropetrovsk,,,,,78,Dnipropetrovska Oblast,Town 20 - 49 000 inhabitants
5018748,10769,Central,Dnipropetrovsk,,,,,7,Dnipropetrovska Oblast,Urban-type settlement (SMT)
4767833,4722,Central,Dnipropetrovsk,,,,,250,Dnipropetrovska Oblast,Urban-type settlement (SMT)
4797886,2564,Central,Dnipropetrovsk,Manager without any relationship to owner,Female,40,Higher (master degree or PhD),441,Dnipropetrovska Oblast,Urban-type settlement (SMT)
4905620,6792,Central,Dnipropetrovsk,,,,,90,Dnipropetrovska Oblast,Village
4939246,2849,Central,Dnipropetrovsk,,,,,87,Dnipropetrovska Oblast,Village
4917578,4816,Central,Dnipropetrovsk,,,,,200,Dnipropetrovska Oblast,Village
4940100,5850,Central,Dnipropetrovsk,,,,,33,Dnipropetrovska Oblast,Village
4966476,11221,Central,Dnipropetrovsk,,,,,40,Dnipropetrovska Oblast,Village
4890933,4443,Central,Dnipropetrovsk,,,,,30,Dnipropetrovska Oblast,Village
4994939,5912,Central,Dnipropetrovsk,Manager without any relationship to owner,Male,52,Higher (master degree or PhD),280,Dnipropetrovska Oblast,Village
4820649,1510,Central,Dnipropetrovsk,Manager without any relationship to owner,Female,51,"Secondary special, incomplete higher (technical school, college)",852,Dnipropetrovska Oblast,Village
4916792,385,Central,Dnipropetrovsk,,,,,92,Dnipropetrovska Oblast,Village
5068603,4768,Central,Dnipropetrovsk,,,,,5000,Dnipropetrovska Oblast,Village
4916328,3157,Central,Dnipropetrovsk,,,,,16,Dnipropetrovska Oblast,Village
4920444,4683,Central,Dnipropetrovsk,,,,,7,Dnipropetrovska Oblast,Town up to 20 000 inhabitants
4770054,1197,Central,Dnipropetrovsk,,,,,117,Dnipropetrovska Oblast,Village
4793952,4249,Central,Dnipropetrovsk,,,,,100,Dnipropetrovska Oblast,Village
4873779,485,Central,Dnipropetrovsk,,,,,90,Dnipropetrovska Oblast,Village
6452770,8638,Central,Dnipropetrovsk,,,,,1050,Dnipropetrovska Oblast,City 100-499 000 inhabitants
4781438,4098,Central,Dnipropetrovsk,,,,,70,Dnipropetrovska Oblast,Village
4844481,3412,Central,Dnipropetrovsk,,,,,86,Dnipropetrovska Oblast,Urban-type settlement (SMT)
4796138,4987,Central,Dnipropetrovsk,,,,,160,Dnipropetrovska Oblast,Village
4810228,3410,Central,Dnipropetrovsk,,,,,170,Dnipropetrovska Oblast,Village
6388766,6215,Central,Dnipropetrovsk,,,,,97,Dnipropetrovska Oblast,Village
5021338,1371,Central,Dnipropetrovsk,,,,,44,Dnipropetrovska Oblast,Village
4793006,2059,Central,Dnipropetrovsk,,,,,139,Dnipropetrovska Oblast,Village
4933724,6954,Central,Dnipropetrovsk,,,,,106,Dnipropetrovska Oblast,Village
4965664,6730,Central,Dnipropetrovsk,,,,,130,Dnipropetrovska Oblast,Town up to 20 000 inhabitants
4765594,4359,Central,Dnipropetrovsk,,,,,140,Dnipropetrovska Oblast,Village
6287999,11379,Central,Dnipropetrovsk,,,,,100,Dnipropetrovska Oblast,Village
4781831,2503,Central,Dnipropetrovsk,,,,,75,Dnipropetrovska Oblast,Village
4757657,1786,Central,Dnipropetrovsk,,,,,72,Dnipropetrovska Oblast,Village
4758434,3099,Central,Dnipropetrovsk,,,,,86,Dnipropetrovska Oblast,Village
4841771,3284,Central,Dnipropetrovsk,,,,,12,Dnipropetrovska Oblast,Village
4764292,4401,Central,Dnipropetrovsk,,,,,50,Dnipropetrovska Oblast,Village
4791310,4583,Central,Dnipropetrovsk,,,,,54,Dnipropetrovska Oblast,Urban-type settlement (SMT)
4917669,7210,Central,Dnipropetrovsk,,,,,50,Dnipropetrovska Oblast,Village
4884866,4557,Central,Dnipropetrovsk,,,,,114,Dnipropetrovska Oblast,Village
5009203,8898,Central,Dnipropetrovsk,,,,,348,Dnipropetrovska Oblast,Village
4818562,4270,Central,Dnipropetrovsk,,,,,62,Dnipropetrovska Oblast,Town up to 20 000 inhabitants
4891509,1937,Central,Dnipropetrovsk,,,,,96,Dnipropetrovska Oblast,Village
4794432,2841,Central,Dnipropetrovsk,,,,,100,Dnipropetrovska Oblast,Village
4894451,6799,Central,Dnipropetrovsk,,,,,7,Dnipropetrovska Oblast,Village
4774810,4568,Central,Dnipropetrovsk,,,,,2,Dnipropetrovska Oblast,Urban-type settlement (SMT)
4883163,1458,Central,Dnipropetrovsk,,,,,1300,Dnipropetrovska Oblast,Urban-type settlement (SMT)
4804239,3609,Central,Dnipropetrovsk,,,,,56,Dnipropetrovska Oblast,Village
4778679,1519,Central,Dnipropetrovsk,,,,,30,Dnipropetrovska Oblast,Urban-type settlement (SMT)
4961661,4376,Central,Dnipropetrovsk,,,,,105,Dnipropetrovska Oblast,Village
4794441,3908,Central,Dnipropetrovsk,,,,,100,Dnipropetrovska Oblast,Village
4794139,2865,Central,Dnipropetrovsk,,,,,70,Dnipropetrovska Oblast,Village
4880369,2087,Central,Dnipropetrovsk,,,,,7,Dnipropetrovska Oblast,Village
4758272,1421,Central,Dnipropetrovsk,,,,,90,Dnipropetrovska Oblast,Town 20 - 49 000 inhabitants
4842168,1865,Central,Dnipropetrovsk,,,,,169,Dnipropetrovska Oblast,Urban-type settlement (SMT)
4965725,6809,Central,Dnipropetrovsk,,,,,120,Dnipropetrovska Oblast,Town 20 - 49 000 inhabitants
4794500,2875,Central,Dnipropetrovsk,Manager without any relationship to owner,Male,34,Higher (master degree or PhD),83,Dnipropetrovska Oblast,Urban-type settlement (SMT)
4884291,1329,Central,Dnipropetrovsk,,,,,65,Dnipropetrovska Oblast,Village
4841300,2525,Central,Dnipropetrovsk,,,,,62,Dnipropetrovska Oblast,City 500 000 + inhabitants
4951537,10853,Central,Dnipropetrovsk,Manager without any relationship to owner,Female,49,Higher (master degree or PhD),1,Dnipropetrovska Oblast,Town 20 - 49 000 inhabitants
4830977,3957,Central,Dnipropetrovsk,,,,,70,Dnipropetrovska Oblast,Village
4909097,5677,Central,Dnipropetrovsk,Manager without any relationship to owner,Male,57,Higher (master degree or PhD),190,Dnipropetrovska Oblast,Urban-type settlement (SMT)
4795473,2871,Central,Dnipropetrovsk,,,,,84,Dnipropetrovska Oblast,Village
4848118,3190,Central,Dnipropetrovsk,,,,,50,Dnipropetrovska Oblast,Village
4810394,3355,Central,Dnipropetrovsk,,,,,1120,Dnipropetrovska Oblast,Town 20 - 49 000 inhabitants
4791590,4206,Central,Dnipropetrovsk,,,,,89,Dnipropetrovska Oblast,Village
4933401,6433,Central,Dnipropetrovsk,Manager without any relationship to owner,Female,56,"Secondary special, incomplete higher (technical school, college)",124,Dnipropetrovska Oblast,Urban-type settlement (SMT)
5017563,6800,Central,Dnipropetrovsk,,,,,270,Dnipropetrovska Oblast,Village
4793593,783,Central,Dnipropetrovsk,,,,,111,Dnipropetrovska Oblast,Village
4874897,3304,Central,Dnipropetrovsk,Manager without any relationship to owner,Female,46,Higher (master degree or PhD),1800,Dnipropetrovska Oblast,Village
4781361,4536,Central,Dnipropetrovsk,,,,,67,Dnipropetrovska Oblast,Town 20 - 49 000 inhabitants
5016800,2111,Central,Dnipropetrovsk,,,,,97,Dnipropetrovska Oblast,Village
4862001,1558,Central,Dnipropetrovsk,,,,,86,Dnipropetrovska Oblast,Village
4949294,11200,Central,Dnipropetrovsk,,,,,50,Dnipropetrovska Oblast,Urban-type settlement (SMT)
4915606,5725,Central,Dnipropetrovsk,,,,,118,Dnipropetrovska Oblast,Urban-type settlement (SMT)
4780059,3915,Central,Dnipropetrovsk,,,,,42,Dnipropetrovska Oblast,Urban-type settlement (SMT)
4863668,377,Central,Dnipropetrovsk,,,,,400,Dnipropetrovska Oblast,Village
4842056,1622,Central,Dnipropetrovsk,,,,,120,Dnipropetrovska Oblast,Urban-type settlement (SMT)
4876013,1879,Central,Dnipropetrovsk,,,,,27,Dnipropetrovska Oblast,Village
4831692,2704,Central,Dnipropetrovsk,,,,,17,Dnipropetrovska Oblast,City 100-499 000 inhabitants
4973534,10792,Central,Dnipropetrovsk,,,,,119,Dnipropetrovska Oblast,Village
4884239,2030,Central,Dnipropetrovsk,Manager without any relationship to owner,Female,39,Higher (master degree or PhD),84,Dnipropetrovska Oblast,Village
6294292,11464,Central,Dnipropetrovsk,Manager without any relationship to owner,Female,33,Higher (master degree or PhD),2900,Dnipropetrovska Oblast,Village
5015610,5854,Central,Dnipropetrovsk,,,,,750,Dnipropetrovska Oblast,Village
4968377,5915,Central,Dnipropetrovsk,,,,,150,Dnipropetrovska Oblast,Village
4831562,1685,Central,Dnipropetrovsk,,,,,120,Dnipropetrovska Oblast,Urban-type settlement (SMT)
4913375,6341,Central,Dnipropetrovsk,,,,,60,Dnipropetrovska Oblast,Village
4913829,6150,Central,Dnipropetrovsk,,,,,53,Dnipropetrovska Oblast,Village
6394139,6893,Central,Dnipropetrovsk,,,,,160,Dnipropetrovska Oblast,Urban-type settlement (SMT)
4984586,10585,Central,Dnipropetrovsk,Manager without any relationship to owner,Female,37,Higher (master degree or PhD),3600,Dnipropetrovska Oblast,Village
4830344,4257,Central,Dnipropetrovsk,,,,,700,Dnipropetrovska Oblast,Urban-type settlement (SMT)
4773752,4430,Central,Dnipropetrovsk,,,,,88,Dnipropetrovska Oblast,Town up to 20 000 inhabitants
4851048,2742,Central,Dnipropetrovsk,,,,,7,Dnipropetrovska Oblast,Village
4930107,3344,Central,Dnipropetrovsk,,,,,130,Dnipropetrovska Oblast,Village
6460996,11387,Central,Dnipropetrovsk,,,,,100,Dnipropetrovska Oblast,Urban-type settlement (SMT)
4778749,424,Central,Dnipropetrovsk,,,,,90,Dnipropetrovska Oblast,Village
4810474,2003,Central,Dnipropetrovsk,,,,,50,Dnipropetrovska Oblast,Village
4891470,3949,Central,Dnipropetrovsk,,,,,80,Dnipropetrovska Oblast,City 100-499 000 inhabitants
4913562,7179,Central,Dnipropetrovsk,,,,,100,Dnipropetrovska Oblast,Village
4831272,3861,Central,Dnipropetrovsk,Manager without any relationship to owner,Female,33,Higher (master degree or PhD),828,Dnipropetrovska Oblast,Urban-type settlement (SMT)
4794393,4367,Central,Dnipropetrovsk,,,,,75,Dnipropetrovska Oblast,Urban-type settlement (SMT)
4834171,4066,Central,Dnipropetrovsk,,,,,50,Dnipropetrovska Oblast,Village
6387183,3296,Central,Dnipropetrovsk,,,,,1050,Dnipropetrovska Oblast,Town up to 20 000 inhabitants
4992494,8681,Central,Dnipropetrovsk,,,,,258,Dnipropetrovska Oblast,Village
4920416,5037,Central,Dnipropetrovsk,,,,,360,Dnipropetrovska Oblast,City 500 000 + inhabitants
4908891,6373,Central,Dnipropetrovsk,,,,,54,Dnipropetrovska Oblast,Village
4794759,2857,Central,Dnipropetrovsk,,,,,84,Dnipropetrovska Oblast,Village
4848579,621,Central,Dnipropetrovsk,Manager without any relationship to owner,Female,67,Higher (master degree or PhD),1000,Dnipropetrovska Oblast,Urban-type settlement (SMT)
4950821,8754,Central,Dnipropetrovsk,,,,,50,Dnipropetrovska Oblast,Village
4920038,6402,Central,Dnipropetrovsk,,,,,46,Dnipropetrovska Oblast,Urban-type settlement (SMT)
4925896,6096,Central,Dnipropetrovsk,,,,,100,Dnipropetrovska Oblast,Village
4925584,2805,Central,Dnipropetrovsk,,,,,91,Dnipropetrovska Oblast,Urban-type settlement (SMT)
4916285,6231,Central,Dnipropetrovsk,,,,,14,Dnipropetrovska Oblast,Village
6382098,10907,Central,Dnipropetrovsk,,,,,110,Dnipropetrovska Oblast,Village
4912796,5978,Central,Dnipropetrovsk,,,,,120,Dnipropetrovska Oblast,Village
4874283,4171,Central,Dnipropetrovsk,,,,,4,Dnipropetrovska Oblast,Village
4794452,4437,Central,Dnipropetrovsk,,,,,70,Dnipropetrovska Oblast,Village
4910870,6520,Central,Dnipropetrovsk,,,,,325,Dnipropetrovska Oblast,Village
4856441,3741,Central,Dnipropetrovsk,,,,,150,Dnipropetrovska Oblast,Village
4983115,10694,Central,Dnipropetrovsk,,,,,34,Dnipropetrovska Oblast,Village
4910650,6187,Central,Dnipropetrovsk,,,,,150,Dnipropetrovska Oblast,Village
4918413,5759,Central,Dnipropetrovsk,,,,,402,Dnipropetrovska Oblast,Village
4986541,10603,Central,Dnipropetrovsk,,,,,200,Dnipropetrovska Oblast,Urban-type settlement (SMT)
4855402,2458,Central,Dnipropetrovsk,,,,,130,Dnipropetrovska Oblast,Village
6399958,6465,Central,Dnipropetrovsk,,,,,73,Dnipropetrovska Oblast,Urban-type settlement (SMT)
4851797,3523,Central,Dnipropetrovsk,,,,,50,Dnipropetrovska Oblast,Village
4777545,855,Central,Dnipropetrovsk,,,,,118,Dnipropetrovska Oblast,Urban-type settlement (SMT)
4879438,7151,Central,Dnipropetrovsk,,,,,5,Dnipropetrovska Oblast,Village
4796830,2253,Central,Dnipropetrovsk,Manager without any relationship to owner,Female,41,Higher (master degree or PhD),738,Dnipropetrovska Oblast,Village
4923452,2635,Central,Dnipropetrovsk,,,,,100,Dnipropetrovska Oblast,Village
4892683,6868,Central,Dnipropetrovsk,,,,,50,Dnipropetrovska Oblast,City 500 000 + inhabitants
4867061,2968,Central,Dnipropetrovsk,,,,,140,Dnipropetrovska Oblast,Village
4802470,3718,Central,Dnipropetrovsk,Manager without any relationship to owner,Male,47,Higher (master degree or PhD),3500,Dnipropetrovska Oblast,Urban-type settlement (SMT)
4762635,1280,Central,Dnipropetrovsk,,,,,103,Dnipropetrovska Oblast,Village
4905629,5201,Central,Dnipropetrovsk,,,,,120,Dnipropetrovska Oblast,Urban-type settlement (SMT)
4813055,2843,Central,Dnipropetrovsk,,,,,69,Dnipropetrovska Oblast,Town 20 - 49 000 inhabitants
4853509,3193,Central,Dnipropetrovsk,,,,,90,Dnipropetrovska Oblast,Village
6459086,3007,Central,Dnipropetrovsk,,,,,600,Dnipropetrovska Oblast,Town up to 20 000 inhabitants
4918393,2708,Central,Dnipropetrovsk,,,,,64,Dnipropetrovska Oblast,Town 20 - 49 000 inhabitants
4758536,2193,Central,Dnipropetrovsk,,,,,93,Dnipropetrovska Oblast,Village
4847525,4740,Central,Dnipropetrovsk,,,,,1100,Dnipropetrovska Oblast,Village
4933206,5936,Central,Dnipropetrovsk,,,,,58,Dnipropetrovska Oblast,Village
4847257,56,Central,Dnipropetrovsk,,,,,750,Dnipropetrovska Oblast,Town 20 - 49 000 inhabitants
5026222,11143,Central,Dnipropetrovsk,,,,,66,Dnipropetrovska Oblast,City 500 000 + inhabitants
4982685,10359,Central,Dnipropetrovsk,,,,,1150,Dnipropetrovska Oblast,Village
4961545,7094,Central,Dnipropetrovsk,,,,,6,Dnipropetrovska Oblast,Village
4791405,4160,Central,Dnipropetrovsk,,,,,80,Dnipropetrovska Oblast,Urban-type settlement (SMT)
4793044,3396,Central,Dnipropetrovsk,,,,,120,Dnipropetrovska Oblast,Village
4883884,6323,Central,Dnipropetrovsk,,,,,60,Dnipropetrovska Oblast,City 100-499 000 inhabitants
4983560,11073,Central,Dnipropetrovsk,Manager without any relationship to owner,Female,47,Higher (master degree or PhD),610,Dnipropetrovska Oblast,Village
6397579,3909,Central,Dnipropetrovsk,,,,,573,Dnipropetrovska Oblast,Town up to 20 000 inhabitants
4962651,7152,Central,Dnipropetrovsk,,,,,51,Dnipropetrovska Oblast,Village
4828667,2523,Central,Dnipropetrovsk,,,,,85,Dnipropetrovska Oblast,Village
4915857,1108,Central,Dnipropetrovsk,Manager without any relationship to owner,Male,57,"Secondary special, incomplete higher (technical school, college)",620,Dnipropetrovska Oblast,Village
6388020,4591,Central,Dnipropetrovsk,,,,,110,Dnipropetrovska Oblast,Village
4913490,5800,Central,Dnipropetrovsk,,,,,150,Dnipropetrovska Oblast,Village
5071995,4703,Central,Dnipropetrovsk,,,,,17,Dnipropetrovska Oblast,Urban-type settlement (SMT)
