CASE_ID,FARM_ID,fulltime_worker_22,parttime_worker_22,employees_22,fulltime_worker_21,partime_worker_21,employees_21,lease_price(per ha),lease_land,sell_land,buy_land,max_buy_price,tractor_value,unit,tractor_and_equip,agri_equip,unit,caws,pigs,credit_applied,credit_recieved,last_credit_year,credit_amount,unit,interest_rate,working_capital_invest,public_social_support_21,support_amount_21,relative_support_21,relative_amount_21,public_social_support_22,support_amount_22,relative_support_22,relative_amount_22,monetary_assistance_22,monetary_amount(UAH),technical_assistance,government,ngo,other_farmers,int_org,private_supplier,require_technical_assistance,kind_of_assistance_1,assistance_provider,kind_of_assistance_2,assistance2_provider,relative/neighbour_support,support_amount,country_situation_before_war,country_situation_now,personal_before_war,personal_now,s3_q14c_1,s3_q14c_2,s3_q14c_3,s3_q14c_4,s3_q14c_5,s3_q14c_8,s3_q14c_9,s3_q14c_6,s3_q14c_7,govt_1,govt_2,govt_3,govt_4,govt_5
5005415,10643,0,0,6,0,0,6,4500,Yes,No,Yes,,,,,6000000,UAH,0,0,Yes,No,,,,,,No,,No,,No,,No,,No,,No,,,,,,,Trainings related to doing business or management,NGO,,,Yes,,9,4,,,No,No,No,No,No,Yes,No,No,No,Yes,No,No,No,Yes
4810428,2466,1,0,0,1,0,0,6500,Yes,No,Yes,100000,0,,,0,,0,400,Yes,Yes,2022,250000,UAH,0,Yes,Yes,More than 60 000 UAH,No,,Yes,More than 60 000 UAH,No,,No,,No,,,,,,,Trainings related to doing business or management,Other farmers,Getting credit,Government,Yes,1000000,10 - Very Good,1 - Very Bad,10 - Very Good,5,No,Yes,No,No,No,No,No,No,No,Yes,Yes,Yes,No,No
4896529,6644,0,0,2,0,0,2,0,Yes,No,Yes,40000,0,,,0,,0,0,No,No,,,,,,No,,No,,No,,No,,No,,No,,,,,,,Getting credit,Government,DO NOT NEED ASSISTANCE,,,,5,3,9,3,No,Yes,No,No,No,Yes,No,No,No,No,No,No,No,Yes
4880465,2110,1,2,0,1,2,0,10000,Yes,No,Yes,,60000,EURO,,,,0,2,No,No,,,,,,No,,No,,No,,No,,No,,No,,,,,,,Getting credit,Government,,,No,,8,,10 - Very Good,,Yes,No,No,No,No,Yes,No,No,No,Yes,No,Yes,No,No
4794206,2269,2,0,0,2,0,0,3000,Yes,No,Yes,,0,,,200000,UAH,0,0,Yes,Yes,2021,320000,UAH,0,Yes,No,,No,,No,,No,,No,,Yes,No,Yes,Yes,No,No,Rather agree,Getting credit,,"Advisories on agricultural issues (e.g. variety choice, fertilizer application, pest control etc.)",,Yes,750000,7,2,8,4,Yes,No,Yes,No,No,No,No,No,No,Yes,Yes,Yes,No,Yes
4900687,6239,2,1,0,3,1,0,420,No,No,No,,60000,UAH,,0,,3,5,Yes,Yes,2014,35000,UAH,7,No,Yes,Less than 20 000 UAH,No,,Yes,Less than 20 000 UAH,No,,No,,No,,,,,,,Getting credit,International organization,DO NOT NEED ASSISTANCE,,No,,7,3,7,3,No,Yes,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,Yes
6373597,11327,3,3,3,3,3,0,,Yes,No,Yes,50000,0,,,400000,UAH,0,0,Yes,No,,,,,,Yes,20 000 - 40 000 UAH,No,,Yes,20 000 - 40 000 UAH,No,,No,,Yes,Yes,No,No,No,No,Rather agree,Getting credit,Government,"Advisories on agricultural issues (e.g. variety choice, fertilizer application, pest control etc.)",Government,No,,10 - Very Good,5,8,1 - Very Bad,No,Yes,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,Yes
4916468,5173,1,1,0,1,0,0,2000,Yes,No,Yes,30000,0,,,0,,0,0,Yes,Yes,2022,1500000,UAH,0,Yes,No,,No,,No,,No,,Yes,,No,,,,,,,Getting credit,Government,,,No,,7,4,7,3,No,Yes,No,No,No,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes
5022898,1041,1,1,1,1,1,1,,Yes,No,Yes,,2000000,UAH,,3000000,UAH,0,0,Yes,Yes,2022,740000,UAH,0,Yes,No,,No,,No,,No,,No,,Yes,No,Yes,No,No,No,Rather agree,Getting credit,Government,"Advisories on agricultural issues (e.g. variety choice, fertilizer application, pest control etc.)",International organization,No,,8,1 - Very Bad,8,1 - Very Bad,No,Yes,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,Yes
5034475,6078,1,0,1,1,0,1,7000,Yes,No,Yes,,550000,UAH,,500000,UAH,0,0,No,No,,,,,,Yes,20 000 - 40 000 UAH,No,,Yes,20 000 - 40 000 UAH,No,,No,,No,,,,,,,DO NOT NEED ASSISTANCE,,,,No,,10 - Very Good,1 - Very Bad,10 - Very Good,1 - Very Bad,No,Yes,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,Yes
4985660,9780,,,24,,,24,4000,Yes,No,Yes,,250000,USD,,350000,USD,0,0,Yes,Yes,2021,250000,USD,5,Yes,,,,,,,No,,No,,Yes,No,No,No,Yes,No,Rather agree,"Advisories on agricultural issues (e.g. variety choice, fertilizer application, pest control etc.)",International organization,Getting credit,International organization,No,,7,5,9,5,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No
4795262,1066,1,0,3,1,0,4,6500,Yes,No,Yes,50000,100000,USD,,50000,USD,0,0,Yes,Yes,2022,800000,UAH,7,Yes,No,,No,,No,,No,,No,,Yes,No,No,Yes,No,No,Rather agree,Getting credit,Banks,DO NOT NEED ASSISTANCE,,Yes,200000,7,3,9,5,No,No,No,Yes,No,No,No,No,No,Yes,Yes,Yes,Yes,Yes
4913524,5815,1,0,6,1,0,5,15000,Yes,No,,,,,,1500000,UAH,0,0,Yes,Yes,2021,600000,UAH,11,Yes,No,,No,,No,,No,,No,,No,,,,,,,Getting credit,,DO NOT NEED ASSISTANCE,,Yes,80000,8,5,7,3,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No
4905325,5787,2,2,1,2,2,1,4000,Yes,No,Yes,50000,2000000,UAH,,500000,UAH,0,0,Yes,No,,,,,,Yes,40 000 - 60 000 UAH,Yes,Less than 20 000 UAH,Yes,40 000 - 60 000 UAH,No,,Yes,193000,Yes,No,No,No,Yes,No,Rather agree,"Advisories on agricultural issues (e.g. variety choice, fertilizer application, pest control etc.)",International organization,Getting credit,International organization,Yes,100000,8,5,8,5,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No
4885514,4203,0,1,1,0,1,1,403,No,No,Yes,150000,250000,UAH,,350000,UAH,0,2,No,No,,,,,,Yes,More than 60 000 UAH,No,,Yes,More than 60 000 UAH,No,,No,,No,,,,,,,DO NOT NEED ASSISTANCE,,,,No,,8,3,8,5,No,Yes,No,No,No,No,No,No,No,No,Yes,Yes,No,Yes
4897344,1141,1,0,1,1,0,1,2666,Yes,No,Yes,60000,20000,USD,,100000,UAH,0,0,Yes,No,,,,,,No,,No,,No,,No,,No,,No,,,,,,,Getting credit,International organization,"Advisories on agricultural issues (e.g. variety choice, fertilizer application, pest control etc.)",Government,Yes,200000,10 - Very Good,5,10 - Very Good,5,No,Yes,No,No,No,No,No,No,No,No,Yes,No,Yes,Yes
4793359,1891,4,4,0,3,3,0,3000,Yes,No,Yes,50000,10000,USD,,80000,USD,0,0,Yes,Yes,2022,50000,UAH,,Yes,Yes,40 000 - 60 000 UAH,No,,Yes,20 000 - 40 000 UAH,No,,No,,No,,,,,,,Getting credit,Banks,DO NOT NEED ASSISTANCE,,Yes,100000,7,3,8,4,No,Yes,No,No,No,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes
4757383,2999,3,1,3,3,1,1,7000,Yes,No,Yes,80000,3000000,UAH,,1000000,UAH,0,0,Yes,Yes,,,,,Yes,No,,No,,No,,No,,No,,Yes,No,No,Yes,No,No,Rather agree,DO NOT NEED ASSISTANCE,,,,No,,3,3,5,4,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes
4919260,4518,2,0,4,2,0,4,8000,Yes,No,No,,2000000,UAH,,2000000,UAH,0,0,Yes,Yes,2021,150000,UAH,,Yes,No,,No,,No,,No,,No,,No,,,,,,,Trainings related to doing business or management,International organization,"Advisories on agricultural issues (e.g. variety choice, fertilizer application, pest control etc.)",International organization,Yes,20000,5,3,5,3,No,Yes,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes
4824823,283,2,0,28,2,0,27,2800,Yes,No,Yes,60000,810000000,UAH,,10000000,UAH,0,4000,Yes,Yes,2022,13000000,UAH,15,Yes,No,,No,,Yes,40 000 - 60 000 UAH,No,,No,,No,,,,,,,DO NOT NEED ASSISTANCE,,,,Yes,,7,4,8,4,No,Yes,No,Yes,No,No,No,No,No,No,No,Yes,Yes,No
4905288,6934,0,1,2,0,1,2,,Yes,No,Yes,,0,,,0,,0,0,No,No,,,,,,No,,No,,No,,No,,Yes,6500,No,,,,,,,DO NOT NEED ASSISTANCE,,,,No,,,5,8,5,No,No,Yes,No,No,No,No,No,No,Yes,Yes,Yes,Yes,Yes
6395039,64,2,0,0,2,0,1,5300,Yes,No,,,12000,USD,,25000,USD,0,12,No,No,,,,,,No,,No,,No,,No,,No,,No,,,,,,,Getting credit,International organization,,,No,,6,1 - Very Bad,6,1 - Very Bad,No,Yes,No,No,No,No,No,No,No,No,No,Yes,Yes,No
4986885,7900,1,1,3,1,1,3,4500,Yes,No,Yes,100000,0,,,0,,0,0,Yes,Yes,2022,3000000,UAH,0,Yes,No,,No,,Yes,Less than 20 000 UAH,No,,No,,No,,,,,,,Getting credit,Banks,DO NOT NEED ASSISTANCE,,No,,9,2,9,5,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No
4886907,7008,1,1,0,1,1,0,5500,Yes,No,Yes,70000,35000,USD,,60000,USD,0,0,Yes,No,,,,,,No,,No,,No,,No,,No,,No,,,,,,,Getting credit,Government,Trainings related to doing business or management,Other farmers,Yes,400000,9,2,7,3,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,Yes
4991792,8807,3,0,1,3,0,0,5000,Yes,No,Yes,,,,,,,0,0,Yes,Yes,2022,500000,UAH,5,Yes,No,,No,,No,,No,,No,,No,,,,,,,,,,,Yes,,8,4,8,4,No,No,No,No,No,No,No,Yes,No,Yes,Yes,Yes,Yes,Yes
6298544,11375,2,3,1,2,3,1,6000,Yes,No,Yes,120000,87000,USD,,85000,USD,0,5,Yes,Yes,2021,600000,UAH,0,Yes,No,,No,,No,,No,,No,,No,,,,,,,Getting credit,Government,"Advisories on agricultural issues (e.g. variety choice, fertilizer application, pest control etc.)",Banks,Yes,1000000,8,4,9,4,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,No
4966573,6798,1,2,0,1,2,0,10521,Yes,No,Yes,40000,,,,,,0,0,Yes,No,,,,,,No,,No,,No,,No,,No,,No,,,,,,,"Advisories on agricultural issues (e.g. variety choice, fertilizer application, pest control etc.)",Government,Getting credit,Government,Yes,40000,10 - Very Good,5,10 - Very Good,5,No,Yes,No,No,No,Yes,No,No,No,No,No,Yes,Yes,No
4914104,5502,3,0,2,2,0,1,5000,Yes,No,Yes,40000,20000,USD,,30000,USD,0,100,Yes,No,,,,,,No,,No,,No,,No,,No,,Yes,No,Yes,No,No,No,Rather agree,Trainings related to doing business or management,Other farmers,DO NOT NEED ASSISTANCE,,,,8,5,10 - Very Good,4,No,Yes,No,No,No,No,Yes,No,No,No,No,No,No,Yes
4952288,11224,0,0,1,0,0,0,1000,Yes,No,Yes,75000,0,,,0,,0,0,Yes,Yes,2022,50000,UAH,,Yes,No,,No,,No,,No,,No,,No,,,,,,,Getting credit,Government,Trainings related to doing business or management,International organization,Yes,300000,8,5,8,5,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No
5024661,10569,1,0,30,1,1,30,6000,Yes,No,Yes,40000,,,,,,0,0,Yes,Yes,2022,,,5,Yes,No,,No,,No,,No,,No,,No,,,,,,,Providing literature,Government,Getting credit,Government,No,,6,4,7,4,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No
5020904,5528,1,0,0,1,0,0,3000,Yes,No,No,,1000000,UAH,,500000,UAH,0,0,Yes,Yes,2021,100000,UAH,19,Yes,No,,,,No,,No,,No,,No,,,,,,,Getting credit,Government,DO NOT NEED ASSISTANCE,,Yes,,7,3,7,3,No,No,No,Yes,No,No,No,No,No,Yes,Yes,Yes,No,Yes
4904076,7022,1,1,0,1,1,0,2000,No,No,No,,0,,,0,,0,0,Yes,Yes,2019,50000,UAH,20,Yes,No,,No,,No,,No,,No,,No,,,,,,,Getting credit,Banks,"Advisories on agricultural issues (e.g. variety choice, fertilizer application, pest control etc.)",Government,No,,8,5,4,5,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,Yes
5025914,9668,0,0,58,0,0,58,4000,Yes,No,Yes,,5000000,UAH,,3000000,UAH,0,0,Yes,Yes,2022,6000000,UAH,0,Yes,No,,No,,No,,No,,No,,No,,,,,,,Getting credit,Government,DO NOT NEED ASSISTANCE,,No,,8,4,8,5,No,No,Yes,No,No,No,No,No,No,Yes,Yes,Yes,Yes,Yes
4794435,556,1,1,0,1,1,0,3985,Yes,No,Yes,36900,475000,UAH,,1200000,UAH,0,0,Yes,Yes,2022,70000,UAH,18,Yes,No,,No,,No,,No,,No,,No,,,,,,,Getting credit,,"Advisories on agricultural issues (e.g. variety choice, fertilizer application, pest control etc.)",,Yes,50000,10 - Very Good,5,10 - Very Good,5,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes
4795561,4513,2,1,1,1,0,1,7684,Yes,No,No,,1630000,UAH,,250000,UAH,0,0,Yes,Yes,2022,740000,UAH,0,Yes,Yes,20 000 - 40 000 UAH,No,,Yes,20 000 - 40 000 UAH,No,,No,,Yes,Yes,Yes,No,No,Yes,Rather agree,Getting credit,Government,"Advisories on agricultural issues (e.g. variety choice, fertilizer application, pest control etc.)",Input suppliers/dealers,Yes,200000,8,3,8,3,No,Yes,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,Yes
4965276,5711,2,0,1,3,0,1,4,Yes,No,Yes,,60000,EURO,,15000000,UAH,0,0,Yes,Yes,2021,20000,EURO,0,Yes,No,,No,,No,,No,,No,,Yes,Yes,Yes,No,No,No,Rather agree,Trainings related to doing business or management,NGO,Getting credit,Government,No,,8,4,8,4,Yes,No,No,No,No,Yes,No,No,No,Yes,Yes,Yes,No,No
6372863,4734,2,0,15,2,0,15,,,,,,8000000,UAH,,,,0,0,Yes,Yes,2022,,,15,Yes,No,,No,,No,,No,,No,,No,,,,,,,Getting credit,Banks,DO NOT NEED ASSISTANCE,,No,,8,5,8,8,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,Yes
4993898,7961,1,0,2,1,0,2,5000,Yes,No,Yes,100000,800000,UAH,,4500000,UAH,0,0,Yes,Yes,2022,2500000,UAH,0,Yes,Yes,More than 60 000 UAH,No,,Yes,More than 60 000 UAH,No,,No,,No,,,,,,,Getting credit,Banks,Providing literature,Input suppliers/dealers,No,,8,4,7,3,No,Yes,No,No,No,Yes,No,No,No,Yes,No,No,No,No
4878939,5980,1,2,0,1,2,0,1500,No,No,No,,700000,UAH,,2000000,UAH,0,0,Yes,Yes,2021,700000,UAH,18,Yes,Yes,40 000 - 60 000 UAH,No,,Yes,40 000 - 60 000 UAH,No,,Yes,8000,No,,,,,,,"Advisories on agricultural issues (e.g. variety choice, fertilizer application, pest control etc.)",NGO,Trainings related to doing business or management,Government,Yes,1000000,8,5,9,3,No,No,No,No,No,Yes,No,No,No,No,Yes,Yes,No,No
4765602,1176,3,0,0,1,0,0,10000,No,No,No,,300000,UAH,,500000,UAH,0,0,Yes,Yes,2022,1200000,UAH,15,Yes,Yes,20 000 - 40 000 UAH,No,,Yes,20 000 - 40 000 UAH,No,,Yes,1300,No,,,,,,,Getting credit,Banks,"Advisories on agricultural issues (e.g. variety choice, fertilizer application, pest control etc.)",Government,No,,6,1 - Very Bad,1 - Very Bad,1 - Very Bad,No,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No
4794215,4390,2,0,0,2,0,0,8000,Yes,No,Yes,80000,30000,USD,,30000,USD,0,0,Yes,Yes,2022,300000,UAH,0,Yes,No,,No,,No,,No,,Yes,13000,No,,,,,,,Getting credit,Government,DO NOT NEED ASSISTANCE,,Yes,,6,1 - Very Bad,8,2,No,Yes,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,No
4826685,4589,2,,0,2,0,0,1000,No,No,No,,3000,USD,,,,0,0,No,No,,,,,,No,,No,,No,,No,,No,,No,,,,,,,DO NOT NEED ASSISTANCE,,,,No,,1 - Very Bad,1 - Very Bad,1 - Very Bad,1 - Very Bad,No,Yes,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,Yes
4966659,7720,2,0,3,2,0,2,3000,Yes,No,Yes,50000,1500000,UAH,,,,0,0,Yes,Yes,2020,700000,UAH,7,Yes,No,,No,,No,,No,,No,,Yes,Yes,Yes,No,No,No,Rather agree,Getting credit,Government,DO NOT NEED ASSISTANCE,,Yes,,7,3,8,2,No,No,No,No,No,Yes,No,No,No,Yes,Yes,Yes,No,Yes
4907536,6972,2,0,0,2,0,0,2500,Yes,No,Yes,2000,20000,USD,,40000,USD,0,0,Yes,Yes,2005,20000,UAH,,Yes,No,,No,,Yes,40 000 - 60 000 UAH,No,,No,,No,,,,,,,DO NOT NEED ASSISTANCE,,,,No,,5,3,5,3,No,Yes,No,No,No,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes
4910464,5906,1,1,0,1,2,0,5000,Yes,No,Yes,40000,1500000,UAH,,500000,UAH,0,0,Yes,Yes,2020,100000,UAH,30,Yes,No,,No,,No,,No,,No,,No,,,,,,,Getting credit,Government,"Advisories on agricultural issues (e.g. variety choice, fertilizer application, pest control etc.)",Government,Yes,10000,8,2,8,8,No,Yes,No,No,No,Yes,No,No,No,Yes,No,Yes,Yes,No
4796062,2966,1,1,0,1,1,0,2000,,Yes,Yes,,200000,UAH,,30000,UAH,0,0,No,No,,,,,,Yes,40 000 - 60 000 UAH,No,,No,,No,,No,,No,,,,,,,Getting credit,International organization,"Advisories on agricultural issues (e.g. variety choice, fertilizer application, pest control etc.)",Other farmers,No,,5,2,,,Yes,No,No,No,No,Yes,No,No,No,No,No,Yes,No,Yes
4968657,9731,2,0,3,2,0,3,5000,No,No,Yes,50000,265000,USD,,700000,USD,0,0,Yes,Yes,2022,3600000,UAH,0,Yes,No,,No,,No,,No,,No,,No,,,,,,,Getting credit,Government,DO NOT NEED ASSISTANCE,,Yes,300000,8,4,8,4,No,Yes,No,No,No,No,No,No,No,Yes,No,No,Yes,Yes
4914996,5892,4,0,0,4,0,0,1500,Yes,No,Yes,30000,10000,USD,,4000,USD,0,0,Yes,No,,,,,,Yes,40 000 - 60 000 UAH,No,,Yes,40 000 - 60 000 UAH,No,,No,,No,,,,,,,Getting credit,International organization,Providing literature,International organization,Yes,50000,6,1 - Very Bad,7,3,No,Yes,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,Yes
6394284,7888,0,0,7,0,0,6,3000,Yes,No,Yes,9000,750000,UAH,,600000,UAH,0,0,Yes,No,,,,,,No,,No,,No,,No,,No,,No,,,,,,,Getting credit,International organization,"Advisories on agricultural issues (e.g. variety choice, fertilizer application, pest control etc.)",Input suppliers/dealers,No,,6,3,8,4,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No
4901801,2830,1,1,0,0,0,0,2000,Yes,No,Yes,45000,0,,,0,,0,0,Yes,No,,,,,,No,,No,,No,,No,,No,,Yes,No,Yes,No,No,No,Rather agree,Trainings related to doing business or management,NGO,Getting credit,,No,,7,3,8,3,No,Yes,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,Yes
4812794,3490,5,0,1,5,0,0,,No,No,Yes,,110000,EURO,,,,0,50,No,No,,,,,,No,,No,,,,No,,No,,No,,,,,,,DO NOT NEED ASSISTANCE,,,,Yes,,5,5,5,5,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,Yes
5026236,7352,1,0,10,1,0,4,3000,Yes,,Yes,3000,83000,UAH,,7500000,UAH,0,0,Yes,Yes,2022,1740000,UAH,5,Yes,,,No,,,,No,,No,,Yes,No,No,Yes,No,No,Rather agree,Getting credit,,"Advisories on agricultural issues (e.g. variety choice, fertilizer application, pest control etc.)",Government,No,,8,1 - Very Bad,10 - Very Good,2,Yes,No,No,No,No,No,No,No,No,Yes,Yes,Yes,No,Yes
4962337,5538,0,0,2,0,0,3,850,Yes,No,Yes,,0,,,0,,0,0,,,,,,,,Yes,Less than 20 000 UAH,No,,Yes,20 000 - 40 000 UAH,No,,No,,No,,,,,,,Getting credit,International organization,"Advisories on agricultural issues (e.g. variety choice, fertilizer application, pest control etc.)",Government,Yes,10000,7,7,7,7,No,No,Yes,No,No,No,No,No,No,Yes,Yes,Yes,No,No
4948019,9680,5,,4,4,4,4,0,Yes,No,No,,160000,UAH,,20000,UAH,4,2,No,No,,,,,,No,,No,,No,,No,,No,,No,,,,,,,Getting credit,,DO NOT NEED ASSISTANCE,,No,,5,3,3,,No,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No
6388810,5764,1,0,2,1,0,2,3500,Yes,,Yes,,5000000,UAH,,500000,UAH,0,0,Yes,No,,,,,,No,,No,,No,,No,,No,,Yes,No,Yes,No,No,No,Rather agree,Getting credit,,Trainings related to doing business or management,International organization,Yes,,8,6,8,8,No,Yes,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,Yes
4808036,104,2,0,13,1,0,13,4000,Yes,No,No,,3000000,UAH,,10000000,UAH,0,0,Yes,Yes,2022,7000000,UAH,0,Yes,Yes,20 000 - 40 000 UAH,No,,Yes,20 000 - 40 000 UAH,No,,,,No,,,,,,,DO NOT NEED ASSISTANCE,,,,Yes,,5,2,3,1 - Very Bad,No,No,Yes,No,No,No,No,No,No,No,Yes,Yes,Yes,No
4819843,2342,2,1,0,2,1,0,4000,Yes,No,Yes,,24000,USD,,4000,USD,0,3,Yes,No,,,,,,Yes,20 000 - 40 000 UAH,No,,Yes,20 000 - 40 000 UAH,No,,No,,No,,,,,,,Getting credit,International organization,DO NOT NEED ASSISTANCE,,No,,5,1 - Very Bad,5,2,No,Yes,No,No,No,No,No,No,No,Yes,Yes,Yes,No,Yes
4842951,474,1,0,1,1,0,1,1800,Yes,No,Yes,25000,1800000,UAH,,0,,0,0,Yes,Yes,2021,50000,UAH,16,Yes,,,No,,,,No,,No,,Yes,No,No,Yes,No,No,Rather agree,Getting credit,International organization,"Advisories on agricultural issues (e.g. variety choice, fertilizer application, pest control etc.)",Other farmers,No,,7,2,5,3,No,Yes,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,Yes
4965823,5817,1,1,3,1,1,3,2500,Yes,No,Yes,,50000,USD,,80000,USD,0,0,Yes,Yes,2022,30000,UAH,,Yes,No,,No,,,,No,,No,,Yes,No,No,Yes,No,No,Rather disagree,"Advisories on agricultural issues (e.g. variety choice, fertilizer application, pest control etc.)",Other farmers,Getting credit,Government,Yes,500000,7,2,5,2,No,Yes,Yes,No,No,No,No,No,No,Yes,No,Yes,Yes,No
5020405,3399,4,0,8,3,0,8,5000,No,No,Yes,32000,0,,,2000000,UAH,0,0,Yes,Yes,2022,4000000,UAH,7,Yes,Yes,20 000 - 40 000 UAH,No,,Yes,20 000 - 40 000 UAH,No,,No,,No,,,,,,,Getting credit,Banks,DO NOT NEED ASSISTANCE,,No,,7,4,7,4,No,Yes,No,No,No,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes
5048516,10749,3,0,0,3,3,0,0,No,No,No,,200000,UAH,,0,,3,2,No,Yes,,4000,UAH,,Yes,Yes,Less than 20 000 UAH,No,,No,,No,,No,,No,,,,,,,,,,,No,,5,1 - Very Bad,5,1 - Very Bad,No,Yes,No,No,No,No,No,No,No,No,Yes,Yes,No,Yes
4813305,4772,1,2,0,1,2,0,0,Yes,,No,,,,,0,,1,3,No,No,,,,,,No,,No,,No,,No,,Yes,,No,,,,,,,DO NOT NEED ASSISTANCE,,,,No,,5,2,5,2,No,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No
4873344,4586,2,2,6,2,3,4,,Yes,No,Yes,24000,80000,UAH,,513000,UAH,0,0,Yes,Yes,2019,200000,UAH,0,Yes,No,,No,,No,,No,,No,,No,,,,,,,Getting credit,,"Advisories on agricultural issues (e.g. variety choice, fertilizer application, pest control etc.)",,Yes,400000,10 - Very Good,1 - Very Bad,10 - Very Good,1 - Very Bad,No,Yes,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,Yes
4794304,4436,1,0,0,1,0,0,0,Yes,No,No,,4000,USD,,31000,UAH,0,0,No,No,,,,,,No,,No,,No,,No,,No,,No,,,,,,,DO NOT NEED ASSISTANCE,,,,Yes,20000,7,,7,4,No,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No
4938946,3298,1,0,3,1,0,3,4100,Yes,No,Yes,40000,50000,USD,,,,0,0,Yes,Yes,2014,1000000,UAH,30,Yes,No,,No,,No,,No,,Yes,6500,No,,,,,,,DO NOT NEED ASSISTANCE,,,,Yes,,7,1 - Very Bad,,,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,Yes
4997414,10135,0,0,18,0,0,13,2000,Yes,,,,0,,,132000,UAH,0,0,Yes,No,,,,,,No,,,,No,,,,,,No,,,,,,,Getting credit,,DO NOT NEED ASSISTANCE,,,,6,3,7,2,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,Yes
4985122,11111,2,0,2,2,0,6,1000,Yes,No,Yes,50000,0,,,0,,0,0,Yes,No,,,,,,No,,No,,No,,No,,No,,No,,,,,,,,,,,Yes,50000,8,4,7,6,No,Yes,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,No
4864467,273,,,,,,,3500,Yes,No,Yes,20000,,,,,,0,0,Yes,Yes,2022,10000000,UAH,0,No,,,,,,,,,No,,Yes,No,Yes,No,No,No,Rather agree,Getting credit,Government,Trainings related to doing business or management,Government,No,,3,2,7,1 - Very Bad,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,Yes
5017814,9990,3,1,7,3,1,11,,Yes,No,Yes,15000,50000,EURO,,100000,EURO,0,0,Yes,Yes,2022,3000000,UAH,0,Yes,No,,No,,No,,No,,Yes,6500,No,,,,,,,Getting credit,Government,DO NOT NEED ASSISTANCE,,No,,5,2,10 - Very Good,5,No,Yes,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,Yes
4967819,5801,2,0,3,2,0,3,10000,No,No,No,,4500000,UAH,,0,,0,0,No,No,,,,,,Yes,Less than 20 000 UAH,No,,Yes,Less than 20 000 UAH,No,,No,,Yes,No,No,Yes,No,No,Rather disagree,DO NOT NEED ASSISTANCE,,,,Yes,500000,7,5,7,7,No,Yes,No,No,No,No,No,No,No,No,No,Yes,No,Yes
5004884,1156,1,0,2,1,0,2,,,No,,,1500000,UAH,,300000,UAH,0,0,Yes,Yes,2022,1300000,UAH,,Yes,Yes,20 000 - 40 000 UAH,No,,Yes,20 000 - 40 000 UAH,No,,No,,No,,,,,,,Getting credit,Government,"Advisories on agricultural issues (e.g. variety choice, fertilizer application, pest control etc.)",Other farmers,Yes,380000,3,1 - Very Bad,5,1 - Very Bad,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No
6377130,11676,1,0,3,1,1,2,4000,Yes,No,No,,200000,UAH,,8000,USD,0,0,Yes,No,,,,,,No,,No,,No,,No,,No,,Yes,No,No,Yes,No,No,Rather agree,"Advisories on agricultural issues (e.g. variety choice, fertilizer application, pest control etc.)",Banks,Getting credit,Banks,No,,8,2,8,3,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,Yes
